,30min_Coin1,30min_Coin2,30min_Score,30min_P-Value,30min_OLS-Constant,30min_OLS-Coefficient,30min_R-squared,30min_Adjusted-R-squared
38,BTCUSDT,FTMUSDT,-1.4411430865973318,0.7830630371265799,11954.289229015765,62141.2262401192,0.6480589172264231,0.6480455114791648
39,BTCUSDT,ALGOUSDT,-0.33821783436208525,0.9740480252088636,23569.292978705624,89533.71831330759,0.08748493984865768,0.08745018134257654
40,BTCUSDT,DOGEUSDT,-2.391935648900513,0.3286839134513392,1292.993880363414,401053.4851291215,0.7932608175230601,0.7932529426446662
41,BTCUSDT,DUSKUSDT,-2.6620280109605665,0.2135318358864135,11823.222914396645,129880.36888392277,0.7859730251815591,0.7859648727047063
42,BTCUSDT,ANKRUSDT,-1.6159432809112926,0.7141137544468081,2738.4573334683996,1195619.0414508611,0.5593286274055507,0.55931184184304
43,BTCUSDT,WINUSDT,-1.3840958846956024,0.8029127201869788,-1357.5256760507484,438719806.7971903,0.6158451552016475,0.6158305224036893
44,BTCUSDT,COSUSDT,-3.2836835540683573,0.05701196117861676,4428.353076274943,4864035.114522936,0.6100058120072724,0.609990956783565
45,BTCUSDT,COCOSUSDT,-1.3128759877907243,0.8258165497653489,43043.05205963233,-11166.584916530464,0.1976504901595787,0.19761992795678895
46,BTCUSDT,MTLUSDT,-2.1718034916998405,0.4389478978310777,-12227.938853153284,36287.79449150888,0.592897419772263,0.5928819128747569
47,BTCUSDT,TOMOUSDT,-2.288658154254805,0.37922571522468906,49551.827348496925,-17905.426887921494,0.41976490304603653,0.41974280137777187
48,BTCUSDT,PERLUSDT,-2.383070017269911,0.33291478898050897,53663.68460562137,-1152817.3204867777,0.625758828610314,0.625744573432948
49,BTCUSDT,DENTUSDT,-1.0781958632913484,0.8869848926260344,2792.083757961662,35100081.404266216,0.5925640786135139,0.5925485590187481
50,BTCUSDT,MFTUSDT,-0.4962159171033889,0.9645998786757287,39122.843636739075,-4238943.502161086,0.0073163250743371044,0.007278512874781873
51,BTCUSDT,KEYUSDT,-0.6168187082761323,0.954896408136862,38623.4692244465,68647.88431206445,8.42557673549349e-05,4.616809188051629e-05
52,BTCUSDT,DOCKUSDT,-1.0277171671745249,0.8974630458008557,1670.3210125994724,1644020.2104195706,0.6540395098706299,0.6540263319294373
53,BTCUSDT,WANUSDT,-0.7408944644284107,0.9420407064877175,-7865.11682823906,205751.22537223765,0.3128677175776129,0.31284154410096565
54,BTCUSDT,FUNUSDT,-0.5750028950282348,0.958542857267956,35937.132647985214,566058.0883611678,0.00130986770029351,0.0012718267094620206
55,BTCUSDT,CVCUSDT,-1.8374879782993814,0.6113406380648758,52988.75400225471,-166367.76290596602,0.33904140111626246,0.339016224618381
56,BTCUSDT,CHZUSDT,-0.2732993996593729,0.9770735696614083,18367.621815176077,203042.85118258768,0.13005491915958178,0.1300217821816806
57,BTCUSDT,BANDUSDT,-0.20246175881693462,0.9799103368309651,14783.897986897537,15263.859125037709,0.12053612313432782,0.12050262357706332
58,BTCUSDT,BUSDUSDT,-2.766271498193439,0.1766525619699072,58132.62089352352,-30007.275420995575,0.7780720866272736,0.77806363319668
59,BTCUSDT,BEAMUSDT,-0.3426363501171176,0.9738258096995103,39971.992652891204,-195479.25467561974,0.06921844018310486,0.06918298588988825
60,BTCUSDT,XTZUSDT,0.17086004390980897,0.9891707104817726,8850.280051427768,31859.226065845727,0.13915723410185843,0.13912444383918765
61,BTCUSDT,RENUSDT,-0.6852789833200847,0.9482036489129598,39685.20777504064,-9264.373688118432,0.00011988636834259214,8.18000500693028e-05
62,BTCUSDT,RVNUSDT,-0.3709793969256618,0.9723476393361989,9579.480670734833,1287771.2288654922,0.2455082068295399,0.2454794675695251
63,BTCUSDT,HBARUSDT,-2.344036693545994,0.3517969113037021,-5170.10605178331,618141.2445588257,0.7249956601555225,0.7249851849968799
64,BTCUSDT,NKNUSDT,-1.216067816548409,0.8536431923224825,-11209.131422849448,460360.15685417905,0.35227294222748307,0.35224826973071044
65,BTCUSDT,STXUSDT,-1.7284176493108463,0.663796076777611,18600.16234968534,17124.48044602865,0.8451890145136399,0.8451831176262181
66,BTCUSDT,KAVAUSDT,-1.6358134652886103,0.7055394273740012,56795.79193880787,-22143.540005435974,0.04044928819248306,0.04041273805681078
67,BTCUSDT,ARPAUSDT,-2.5480477357171423,0.25829940036456733,-5753.081347031864,828974.021662594,0.6275248335657468,0.6275106456570723
68,BTCUSDT,IOTXUSDT,-2.3438089479559303,0.35190824321032044,10472.228486102651,833599.5558011868,0.7918041654004025,0.7917962350368404
