time,open,high,low,close,MACD,Signal,Daily Percentage Differencing
1723745340,212.78,212.78,212.73,212.73,-0.02238758,-0.016019561,-0.018799643
1723745400,212.74,212.77,212.71,212.72,-0.026900869,-0.018195823,-0.004700794
1723745460,212.72,212.75,212.69,212.75,-0.027737197,-0.020104098,0.014103046
1723745520,212.75,212.79,212.63,212.63,-0.037648996,-0.023613077,-0.05640423
1723745580,212.62,212.69,212.62,212.69,-0.040199277,-0.026930317,0.028218031
1723745640,212.685,212.7,212.5,212.5,-0.056895944,-0.032923443,-0.089331891
1723745700,212.49,212.6,212.49,212.6,-0.061351784,-0.038609111,0.047058824
1723745760,212.59,212.59,212.49,212.53,-0.069727706,-0.04483283,-0.032925682
1723745820,212.54,212.6,212.54,212.58,-0.071506817,-0.050167627,0.02352609
1723745880,212.59,212.63,212.57,212.59,-0.071288094,-0.05439172,0.004704111
1723745940,212.59,212.69,212.58,212.67,-0.063922563,-0.056297889,0.037631121
1723746000,212.655,212.655,212.6,212.61,-0.062209711,-0.057480253,-0.028212724
1723746060,212.61,212.64,212.61,212.62,-0.059361069,-0.057856416,0.004703448
1723746120,212.62,212.62,212.51,212.58,-0.059643631,-0.058213859,-0.018812906
1723746180,212.58,212.66,212.58,212.64,-0.054398987,-0.057450885,0.028224668
1723746240,212.65,212.65,212.6,212.63,-0.050467725,-0.056054253,-0.004702784
1723746300,212.65,212.72,212.64,212.69,-0.042026221,-0.053248646,0.028218031
1723746360,212.68,212.69,212.66,212.69,-0.034933575,-0.049585632,0
1723746420,212.68,212.7,212.64,212.66,-0.031371718,-0.045942849,-0.014105035
1723746480,212.67,212.77,212.67,212.75,-0.02104409,-0.040963098,0.042321076
1723746540,212.77,212.79,212.67,212.69,-0.017499149,-0.036270308,-0.028202115
1723746600,212.69,212.72,212.69,212.71,-0.012926912,-0.031601629,0.009403357
1723746660,212.7,212.72,212.6,212.6,-0.017972289,-0.028875761,-0.051713601
1723746720,212.61,212.63,212.54,212.55,-0.02570901,-0.028242411,-0.023518344
1723746780,212.53,212.59,212.52,212.57,-0.029882123,-0.028570353,0.009409551
1723746840,212.56,212.59,212.44,212.44,-0.043181489,-0.03149258,-0.061156325
1723746900,212.45,212.59,212.445,212.59,-0.041143311,-0.033422726,0.070608172
1723746960,212.59,212.67,212.59,212.67,-0.032695812,-0.033277344,0.037631121
1723747020,212.66,212.71,212.64,212.64,-0.028097962,-0.032241467,-0.014106362
1723747080,212.63,212.7,212.63,212.69,-0.020186849,-0.029830544,0.02351392
1723747140,212.67,212.729,212.67,212.729,-0.010647523,-0.02599394,0.018336546
1723747200,212.73,212.82,212.71,212.79,0.001813744,-0.020432403,0.028674981
1723747260,212.79,212.81,212.75,212.75,0.008365293,-0.014672864,-0.018797876
1723747320,212.8,212.88,212.8,212.87,0.022975591,-0.007143173,0.05640423
1723747380,212.87,212.91,212.87,212.91,0.037351459,0.001755753,0.018790811
1723747440,212.91,212.93,212.89,212.93,0.049784387,0.01136148,0.009393641
1723747500,212.935,212.95,212.93,212.93,0.058957942,0.020880772,0
1723747560,212.92,213,212.91,213,0.07105736,0.03091609,0.032874654
1723747620,213,213.03,212.98,213.02,0.081322632,0.040997398,0.009389671
1723747680,213.01,213.08,213.01,213.08,0.093224796,0.051442878,0.028166369
1723747740,213.08,213.1,213.05,213.1,0.103082903,0.061770883,0.009386146
1723747800,213.1,213.1,212.95,212.99,0.100856829,0.069588072,-0.051618958
1723747860,212.99,212.99,212.82,212.84,0.085997576,0.072869973,-0.070425842
1723747920,212.85,212.89,212.78,212.79,0.069387078,0.072173394,-0.023491825
1723747980,212.81,212.94,212.81,212.94,0.067548231,0.071248361,0.070492034
1723748040,212.95,212.99,212.94,212.94,0.065337759,0.070066241,0
1723748100,212.93,213,212.92,212.98,0.066052201,0.069263433,0.018784634
1723748160,212.97,212.99,212.95,212.97,0.065061496,0.068423045,-0.004695277
1723748220,212.97,212.975,212.91,212.93,0.060352978,0.066809032,-0.018781988
1723748280,212.93,212.95,212.89,212.91,0.054380743,0.064323374,-0.009392758
1723748340,212.91,212.97,212.9,212.95,0.052272802,0.06191326,0.018787281
1723748400,212.94,212.94,212.73,212.77,0.035666605,0.056663929,-0.084526884
1723748460,212.76,212.86,212.76,212.82,0.026238199,0.050578783,0.023499554
1723748520,212.81,212.85,212.72,212.72,0.010575052,0.042578037,-0.046988065
1723748580,212.74,212.75,212.68,212.68,-0.005008041,0.033060821,-0.018804062
1723748640,212.68,212.68,212.61,212.665,-0.018356526,0.022777352,-0.007052849
1723748700,212.66,212.75,212.65,212.75,-0.021824923,0.013856897,0.039968965
1723748760,212.75,212.75,212.67,212.74,-0.025091332,0.006067251,-0.004700353
1723748820,212.75,212.76,212.65,212.695,-0.030954286,-0.001337056,-0.021152581
1723748880,212.69,212.69,212.55,212.56,-0.045964245,-0.010262494,-0.063471168
1723748940,212.56,212.61,212.56,212.57,-0.056402654,-0.019490526,0.004704554
1723749000,212.56,212.59,212.49,212.49,-0.070319896,-0.0296564,-0.037634662
1723749060,212.49,212.49,212.39,212.39,-0.088399559,-0.041405032,-0.047061038
1723749120,212.4,212.47,212.395,212.41,-0.099961694,-0.053116364,0.009416639
1723749180,212.4,212.41,212.3,212.38,-0.110274344,-0.06454796,-0.014123629
1723749240,212.39,212.41,212.34,212.34,-0.120288251,-0.075696018,-0.018834165
1723749300,212.33,212.38,212.27,212.32,-0.128358541,-0.086228523,-0.009418857
1723749360,212.34,212.445,212.34,212.43,-0.124443712,-0.093871561,0.051808591
1723749420,212.43,212.48,212.41,212.48,-0.115969774,-0.098291203,0.023537165
1723749480,212.47,212.53,212.46,212.52,-0.104818172,-0.099596597,0.018825301
1723749540,212.54,212.61,212.54,212.58,-0.090100328,-0.097697343,0.028232637
1723749600,212.6,212.6,212.51,212.57,-0.07834019,-0.093825912,-0.004704111
1723749660,212.57,212.61,212.57,212.61,-0.065042757,-0.088069281,0.018817331
1723749720,212.6,212.61,212.5,212.54,-0.059467359,-0.082348897,-0.032924133
1723749780,212.54,212.64,212.52,212.64,-0.046444271,-0.075167972,0.047049967
1723749840,212.64,212.67,212.59,212.61,-0.038104879,-0.067755353,-0.014108352
1723749900,212.61,212.61,212.55,212.58,-0.033530087,-0.0609103,-0.014110343
1723749960,212.57,212.59,212.52,212.54,-0.032754622,-0.055279164,-0.018816446
1723750020,212.54,212.55,212.48,212.49,-0.035762395,-0.05137581,-0.023524984
1723750080,212.49,212.55,212.49,212.54,-0.033722761,-0.0478452,0.023530519
1723750140,212.54,212.6,212.5,212.52,-0.033335893,-0.044943339,-0.009409993
1723750200,212.52,212.58,212.48,212.58,-0.02786657,-0.041527985,0.028232637
1723750260,212.56,212.58,212.51,212.52,-0.028050246,-0.038832437,-0.028224668
1723750320,212.53,212.55,212.48,212.5,-0.029469931,-0.036959936,-0.009410879
1723750380,212.49,212.52,212.43,212.43,-0.035830427,-0.036734034,-0.032941176
1723750440,212.43,212.48,212.4,212.42,-0.041203118,-0.037627851,-0.004707433
1723750500,212.42,212.43,212.31,212.31,-0.053717868,-0.040845854,-0.051784201
1723750560,212.31,212.36,212.29,212.35,-0.05971982,-0.044620647,0.018840375
1723750620,212.34,212.35,212.26,212.3,-0.06773024,-0.049242566,-0.023546032
1723750680,212.31,212.385,212.31,212.34,-0.070043472,-0.053402747,0.018841262
1723750740,212.35,212.35,212.3,212.31,-0.07345078,-0.057412354,-0.014128285
1723750800,212.33,212.34,212.21,212.23,-0.081665043,-0.062262892,-0.03768075
1723750860,212.22,212.26,212.2,212.23,-0.087170064,-0.067244326,0
1723750920,212.24,212.25,212.17,212.25,-0.088894282,-0.071574317,0.009423738
1723750980,212.25,212.3,212.13,212.13,-0.098804774,-0.077020409,-0.056537102
1723751040,212.13,212.14,212,212.01,-0.115016074,-0.084619542,-0.056569085
1723751100,212.01,212.01,211.83,211.83,-0.140765485,-0.09584873,-0.084901656
1723751160,211.83,211.88,211.65,211.66,-0.172896613,-0.111258307,-0.080253033
1723751220,211.66,211.78,211.63,211.66,-0.196100242,-0.128226694,0
1723751280,211.66,211.78,211.585,211.76,-0.204067755,-0.143394906,0.047245583
1723751340,211.77,211.78,211.71,211.76,-0.20798455,-0.156312835,0
1723751400,211.76,212,211.65,211.89,-0.198312699,-0.164712808,0.061390253
1723751460,211.89,212.02,211.56,211.66,-0.206822643,-0.173134775,-0.108546888
1723751520,211.65,211.77,211.65,211.67,-0.210335304,-0.180574881,0.004724558
1723751580,211.67,211.73,211.64,211.65,-0.212285847,-0.186917074,-0.00944867
1723751640,211.64,211.66,211.51,211.65,-0.211394838,-0.191812627,0
1723751700,211.65,211.84,211.64,211.77,-0.198715047,-0.193193111,0.056697378
1723751760,211.76,211.85,211.67,211.85,-0.180134412,-0.190581371,0.037776833
1723751820,211.85,211.87,211.74,211.78,-0.169108166,-0.18628673,-0.033042247
1723751880,211.78,211.79,211.7,211.745,-0.161334234,-0.181296231,-0.016526584
1723751940,211.75,212.07,211.75,212.05,-0.129074495,-0.170851884,0.144041182
1723815000,211.37,211.72,211.37,211.69,-0.131046785,-0.162890864,-0.16977128
1723815060,211.58,211.81,211.48,211.78,-0.123919129,-0.155096517,0.042514998
1723815120,211.78,211.96,211.62,211.66,-0.126495249,-0.149376263,-0.056662574
1723815180,211.74,211.84,211.56,211.74,-0.120690268,-0.143639064,0.037796466
1723815240,211.72,211.72,211.52,211.59,-0.126732631,-0.140257778,-0.070841598
1723815300,211.66,212.13,211.56,211.95,-0.101304481,-0.132467118,0.170140366
1723815360,211.96,212.13,211.94,212.07,-0.070655024,-0.1201047,0.056617127
1723815420,212.01,212.24,211.88,212.23,-0.033073199,-0.1026984,0.075446786
1723815480,212.24,212.38,212.24,212.36,0.007118524,-0.080735015,0.0612543
1723815540,212.34,212.47,212.26,212.27,0.031347155,-0.058318581,-0.042380863
1723815600,212.24,212.48,212.24,212.48,0.066724606,-0.033309944,0.098930607
1723815660,212.49,212.64,212.45,212.62,0.104849678,-0.005678019,0.065888554
1723815720,212.61,212.97,212.6,212.93,0.158254226,0.02710843,0.145800019
1723815780,212.92,212.96,212.66,212.66,0.176753467,0.057037437,-0.126802235
1723815840,212.73,212.78,212.61,212.77,0.198007819,0.085231513,0.051725759
1723815900,212.79,212.79,212.63,212.66,0.203628661,0.108910943,-0.051699018
1723815960,212.64,212.7,212.42,212.45,0.188959763,0.124920707,-0.098749177
1723816020,212.51,212.64,212.49,212.53,0.181695415,0.136275648,0.037655919
1723816080,212.53,212.63,212.4,212.49,0.170742489,0.143169017,-0.018820872
1723816140,212.56,212.81,212.52,212.65,0.172978885,0.14913099,0.075297661
1723816200,212.66,212.94,212.65,212.8,0.184725591,0.15624991,0.070538443
1723816260,212.81,212.99,212.76,212.94,0.202991806,0.165598289,0.065789474
1723816320,212.959,213.28,212.92,213.27,0.241314433,0.180741518,0.154973232
1723816380,213.3,213.34,213.04,213.06,0.251837124,0.194960639,-0.098466732
1723816440,213.03,213.11,212.98,213.09,0.259604621,0.207889436,0.014080541
1723816500,213.1,213.18,213.02,213.18,0.269911298,0.220293808,0.042235675
1723816560,213.2,213.57,213.17,213.52,0.302032924,0.236641631,0.159489633
1723816620,213.545,213.6,213.46,213.57,0.327746073,0.25486252,0.02341701
1723816680,213.6,213.69,213.38,213.43,0.332988614,0.270487738,-0.065552278
1723816740,213.42,213.42,213.22,213.37,0.328514951,0.282093181,-0.028112262
1723816800,213.33,213.89,213.27,213.87,0.361152224,0.29790499,0.234334724
1723816860,213.87,213.92,213.71,213.71,0.369843509,0.312292693,-0.074811802
1723816920,213.71,213.98,213.63,213.79,0.378819947,0.325598144,0.037433906
1723816980,213.79,213.79,213.54,213.55,0.362390432,0.332956602,-0.112259694
1723817040,213.59,213.61,213.34,213.38,0.331827246,0.332730731,-0.079606649
1723817100,213.35,213.38,213.09,213.16,0.286550366,0.323494658,-0.103102446
1723817160,213.13,213.42,213.1,213.381,0.265441125,0.311883951,0.103677988
1723817220,213.42,213.54,213.24,213.25,0.235427433,0.296592648,-0.061392533
1723817280,213.23,213.23,212.86,212.92,0.182904713,0.273855061,-0.154747948
1723817340,212.93,212.99,212.71,212.77,0.127704237,0.244624896,-0.070448995
1723817400,212.74,212.92,212.68,212.74,0.080607519,0.211821421,-0.014099732
1723817460,212.73,212.99,212.7,212.96,0.060339635,0.181525063,0.103412616
1723817520,212.87,213,212.77,213,0.046963491,0.154612749,0.01878287
1723817580,213.04,213.04,212.88,212.95,0.031959805,0.13008216,-0.023474178
1723817640,212.96,212.99,212.76,212.83,0.010267917,0.106119311,-0.056351256
1723817700,212.77,212.87,212.66,212.7,-0.017214536,0.081452542,-0.061081614
1723817760,212.72,212.87,212.71,212.72,-0.036954754,0.057771083,0.009402915
1723817820,212.64,212.77,212.6,212.77,-0.048010996,0.036614667,0.023505077
1723817880,212.67,212.87,212.67,212.82,-0.052137555,0.018864223,0.023499554
1723817940,212.8,212.93,212.72,212.9,-0.048394688,0.00541244,0.037590452
1723818000,212.91,212.945,212.64,212.67,-0.063258315,-0.008321711,-0.10803194
1723818060,212.7,212.72,212.45,212.47,-0.09013713,-0.024684794,-0.094042413
1723818120,212.48,212.49,212.35,212.37,-0.118146034,-0.043377042,-0.047065468
1723818180,212.35,212.47,212.23,212.4,-0.136350777,-0.061971789,0.014126289
1723818240,212.34,212.39,212.24,212.24,-0.16182343,-0.081942117,-0.075329567
1723818300,212.27,212.3,212.2,212.24,-0.179936494,-0.101540993,0
1723818360,212.29,212.38,212.27,212.28,-0.188886201,-0.119010034,0.018846589
1723818420,212.29,212.34,212.26,212.26,-0.195340971,-0.134276222,-0.009421519
1723818480,212.28,212.385,212.21,212.38,-0.18859937,-0.145140851,0.056534439
1723818540,212.37,212.4,212.2,212.2,-0.195527182,-0.155218117,-0.084753743
1723818600,212.2,212.3,212.08,212.08,-0.208299375,-0.165834369,-0.056550424
1723818660,212.07,212.15,212.02,212.11,-0.213539135,-0.175375322,0.014145605
1723818720,212.09,212.09,211.87,211.91,-0.231165281,-0.186533314,-0.094290698
1723818780,211.91,211.94,211.76,211.8,-0.251115506,-0.199449752,-0.051908829
1723818840,211.82,211.98,211.79,211.79,-0.26468203,-0.212496208,-0.004721435
1723818900,211.81,212.01,211.77,211.98,-0.257138058,-0.221424578,0.089711507
1723818960,211.96,212.12,211.95,211.96,-0.249892633,-0.227118189,-0.009434852
1723819020,211.98,212.11,211.91,212.01,-0.237379634,-0.229170478,0.023589356
1723819080,212.01,212.09,211.96,212,-0.225668542,-0.228470091,-0.004716759
1723819140,212.04,212.07,211.89,211.89,-0.222696393,-0.227315351,-0.051886792
1723819200,211.9,211.95,211.68,211.68,-0.234582072,-0.228768695,-0.099108028
1723819260,211.68,211.71,211.54,211.65,-0.243614076,-0.231737771,-0.014172336
1723819320,211.61,211.78,211.58,211.78,-0.237543833,-0.232898984,0.061422159
1723819380,211.78,211.85,211.75,211.75,-0.232474055,-0.232813998,-0.014165644
1723819440,211.77,211.77,211.66,211.67,-0.232234497,-0.232698098,-0.037780401
1723819500,211.68,211.79,211.66,211.79,-0.219827612,-0.230124001,0.056692021
1723819560,211.79,211.79,211.56,211.58,-0.224354096,-0.22897002,-0.099154823
1723819620,211.59,211.76,211.58,211.75,-0.211782492,-0.225532514,0.080347859
1723819680,211.75,211.79,211.55,211.59,-0.212283002,-0.222882612,-0.075560803
1723819740,211.62,211.67,211.45,211.59,-0.210255959,-0.220357281,0
1723819800,211.61,211.81,211.61,211.78,-0.191115046,-0.214508834,0.089796304
1723819860,211.785,212.12,211.76,212.05,-0.152402194,-0.202087506,0.127490792
1723819920,212.06,212.07,211.9,212.01,-0.123525717,-0.186375148,-0.018863476
1723819980,212.02,212.02,211.74,211.74,-0.121032458,-0.17330661,-0.127352483
1723820040,211.77,211.81,211.64,211.7,-0.120890646,-0.162823418,-0.018891093
1723820100,211.71,211.9,211.69,211.9,-0.103447453,-0.150948225,0.094473311
1723820160,211.92,212.03,211.92,212,-0.080625037,-0.136883587,0.047192072
1723820220,211.96,212,211.86,211.86,-0.072993514,-0.124105572,-0.066037736
1723820280,211.86,211.86,211.7,211.7,-0.078946098,-0.115073677,-0.075521571
1723820340,211.72,211.82,211.62,211.65,-0.086698737,-0.109398689,-0.023618328
1723820400,211.65,211.82,211.65,211.7,-0.087796118,-0.105078175,0.023623907
1723820460,211.72,211.74,211.64,211.74,-0.084464481,-0.100955436,0.018894662
1723820520,211.69,211.75,211.63,211.69,-0.08488027,-0.097740403,-0.023613866
1723820580,211.67,211.78,211.66,211.69,-0.084238734,-0.095040069,0
1723820640,211.72,211.84,211.67,211.84,-0.070810308,-0.090194117,0.070858331
1723820700,211.8,211.825,211.61,211.61,-0.077830085,-0.087721311,-0.108572508
1723820760,211.68,211.82,211.64,211.81,-0.066488542,-0.083474757,0.094513492
1723820820,211.79,211.85,211.745,211.85,-0.053654131,-0.077510632,0.01888485
1723820880,211.79,211.94,211.76,211.87,-0.041391795,-0.070286864,0.009440642
1723820940,211.85,211.85,211.73,211.74,-0.041683221,-0.064566136,-0.06135838
1723821000,211.76,211.82,211.7,211.73,-0.042234245,-0.060099758,-0.004722773
1723821060,211.73,211.86,211.68,211.76,-0.039791494,-0.056038105,0.014168989
1723821120,211.81,211.84,211.76,211.82,-0.032637869,-0.051358058,0.028333963
1723821180,211.78,211.86,211.76,211.81,-0.027458956,-0.046578237,-0.00472099
1723821240,211.85,211.87,211.8,211.82,-0.02229076,-0.041720742,0.004721212
1723821300,211.81,211.84,211.77,211.78,-0.021178461,-0.037612286,-0.018883958
1723821360,211.78,211.79,211.6,211.6,-0.034424626,-0.036974754,-0.084993862
1723821420,211.59,211.67,211.54,211.65,-0.040421768,-0.037664157,0.02362949
1723821480,211.66,211.75,211.58,211.62,-0.047052899,-0.039541905,-0.014174344
1723821540,211.55,211.59,211.52,211.59,-0.054105177,-0.042454559,-0.014176354
1723821600,211.59,211.62,211.345,211.38,-0.075766019,-0.049116851,-0.099248547
1723821660,211.35,211.53,211.32,211.42,-0.088682451,-0.057029971,0.018923266
1723821720,211.42,211.45,211.28,211.35,-0.103375582,-0.066299093,-0.03310945
1723821780,211.37,211.46,211.36,211.43,-0.107327458,-0.074504766,0.037851904
1723821840,211.45,211.55,211.43,211.48,-0.105211949,-0.080646203,0.023648489
1723821900,211.45,211.47,211.4,211.46,-0.103950943,-0.085307151,-0.009457159
1723821960,211.48,211.5,211.35,211.35,-0.110553279,-0.090356377,-0.052019294
1723822020,211.37,211.57,211.37,211.54,-0.099309487,-0.092146999,0.089898273
1723822080,211.54,211.54,211.41,211.53,-0.090166238,-0.091750846,-0.004727238
1723822140,211.54,211.67,211.51,211.67,-0.070807096,-0.087562096,0.066184466
1723822200,211.65,211.7,211.64,211.68,-0.054035039,-0.080856685,0.004724335
1723822260,211.66,211.79,211.64,211.76,-0.033896987,-0.071464745,0.037792895
1723822320,211.73,211.74,211.67,211.74,-0.019328463,-0.061037489,-0.009444654
1723822380,211.74,211.79,211.69,211.79,-0.003705505,-0.049571092,0.023613866
1723822440,211.78,211.83,211.75,211.75,0.005386048,-0.038579664,-0.018886633
1723822500,211.77,211.89,211.77,211.89,0.023615772,-0.026140577,0.066115702
1723822560,211.89,211.96,211.83,211.96,0.043213239,-0.012269814,0.033036009
1723822620,211.95,212.06,211.92,212,0.061265805,0.00243731,0.018871485
1723822680,212.01,212.01,211.87,211.885,0.065537578,0.015057364,-0.054245283
